Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
nantu_train (1).jpg,nantu,2120.2227634803926,2954.8280661284125,1728.2746783088237,3020.316755094194,0.4004165649872779,0.21000690919334236,0.4063503084157176,0.20941273185495768,27.320159313725494,37.40615148019993,24.39342830882353,37.84985774702037,8.715508803959578,9.519884415091592,8.663972106389675,9.527163517107681,0.0012076501431991305,0.0003730676442577242,0.0012361372053416955,0.0003676239035617714,0.03475126103034436,0.019314959079887388,0.03515874294313856,0.019173520896323955,0.5385755387786028,0.3527817180939846,0.623555691577349,0.3384513197202509
nantu_train (10).jpg,nantu,1609.1736213235292,3257.969996155324,2439.317754289216,3210.058423683199,0.364400596433451,0.17598067514369592,0.3602390817036816,0.1763862553393137,24.313204656862744,39.89128796616686,29.93736213235294,39.4325105728566,8.867013484146051,9.692718033616835,8.948881726397957,9.688370920700827,0.0010112159667405565,0.0002724677655549331,0.0009794774508302094,0.000274090185938304,0.03179962211631699,0.016506597637155063,0.03129660446166979,0.016555669299013677,0.6847778349795143,0.3587008104957929,0.5222071525178613,0.36812028429706484
nantu_train (100).jpg,nantu,2310.799754901961,3140.919892349097,1671.2730698529417,3148.564398308343,0.3845518693408123,0.19549907274074418,0.3910069818737803,0.1956197790622618,28.744699754901966,38.7686889657824,24.2905637254902,38.89239523260284,8.82227784410254,9.610238794473094,8.748812775440609,9.611451847358051,0.0010712939434352176,0.00031282570909570904,0.0011152831374201032,0.00031332225014452623,0.03273062699422694,0.017686879574863087,0.03339585509341097,0.017700910997587842,0.5382436491512611,0.36882229233254954,0.6660700302077964,0.3672754314097863
nantu_train (101).jpg,nantu,1698.4635723039214,3163.587727797001,2329.2979166666673,3184.936593617839,0.39333407749750765,0.19648220076929607,0.38588197264118607,0.19578734381537563,24.408792892156864,38.90685121107266,28.818627450980394,39.018777393310266,8.739214685322544,9.600149865020196,8.806444695500899,9.604257585695082,0.0011347756684628508,0.0003199777212827823,0.001094788958686263,0.0003185558566552568,0.03368643151868198,0.017887921100082655,0.033087595238793996,0.017848133142019555,0.6622270617649463,0.36726463026280337,0.5367541422980143,0.3629834020625153
nantu_train (102).jpg,nantu,2339.246645220589,3170.7580776624372,1699.161167279412,3196.365105728565,0.38580484858812986,0.19610037111069878,0.39223693098663276,0.19528936832294436,28.876026348039222,38.947081891580154,24.44422487745099,39.11238754325259,8.812779983786543,9.602350427617635,8.740735220466597,9.606538661904317,0.0010851331547286503,0.0003170682437964517,0.0011260614391475038,0.0003171358840631637,0.03294135933334644,0.01780641018836901,0.033556838932585764,0.017808309410585938,0.5362924462863576,0.36790802778588955,0.663188892532459,0.36279089915761387
nantu_train (103).jpg,nantu,2607.0047487745105,3364.971088043061,1443.9532935049021,3291.31878508266,0.3382260996537696,0.16085718792955098,0.35086995765527784,0.16277448099864197,30.9764705882353,40.25659361783929,22.854243259803926,39.72186082276047,9.155777790506765,9.870331221161766,9.007939090299384,9.861955658841156,0.0007719578022500363,0.00021364840453373077,0.0008314518266712325,0.00021728596090493085,0.027784128603395793,0.014616716612623055,0.028834906392621297,0.014740622812653842,0.5787272577182061,0.4537524724273654,0.7666382427028849,0.46570501908229445
nantu_train (104).jpg,nantu,1457.4548866421571,3354.96524413687,2579.2828584558824,3260.1058208381387,0.35055825891505565,0.15949068799128288,0.33726344315418955,0.16334925070623146,22.90917585784314,40.211164936562845,30.80724571078431,39.443860053825446,9.012014417777674,9.871146223296641,9.15547653283431,9.855296851924061,0.0008254855873492169,0.00021169369542752676,0.0007761110557312692,0.0002193860019827939,0.028731264979969414,0.014549697434226141,0.027858769817263453,0.014811684643645162,0.7624748201306353,0.45088079626974786,0.5798279019002325,0.4663939584732388
nantu_train (105).jpg,nantu,2592.416574754902,3367.575194156094,1453.3132659313726,3268.8668665897726,0.337287716362517,0.16036578551335995,0.35034756154271485,0.16296093642995396,30.910692401960787,40.29387158785082,22.892585784313724,39.539930795847745,9.153677472370664,9.870645629134518,9.011981531866477,9.858046580187352,0.0007749420952127787,0.0002121172748599782,0.0008269943360501369,0.0002183787296194155,0.02783778179404348,0.014564246456991113,0.028757509211510945,0.014777642897952822,0.5802749533252719,0.45222414915529013,0.7646146118097276,0.4682681996423582
nantu_train (106).jpg,nantu,1940.011917892157,2592.5649519415606,1159.8719975490196,2587.968119953863,0.2876880283957977,0.12768006666475698,0.29627244342106973,0.12777060931486545,26.231893382352947,34.491041906958856,20.48621323529412,34.46608227604767,9.456532436621934,10.0610804064372,9.330420970417228,10.059861261881665,0.00039324955865081954,0.00010151266754675873,0.0003960470619773646,0.00010164345449603044,0.019830520887027137,0.01007534949998057,0.019900931183674912,0.01008183785309159,0.787169669738031,0.7137481094481668,0.8726105485297906,0.7142641871430102
nantu_train (107).jpg,nantu,1169.4122242647059,2563.90402153018,1910.9835477941178,2573.427589388697,0.2952422721160546,0.12830147756568977,0.29063740684607275,0.12766498115100325,20.598192401960784,34.336070742022294,25.991605392156863,34.392449058054595,9.341310402211725,10.05932999956167,9.446038715190028,10.06282163349279,0.00039527244817197713,0.00010319078472317374,0.0003982339790810627,0.00010170518215201587,0.019881459910478835,0.01015828650527114,0.019955800637435288,0.010084898717985019,0.8715919345058717,0.7169846762301209,0.7904466485235141,0.7159390039394565
