Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
nantu_train (1).jpg,nantu,439.0780177696079,567.3521107266437,269.43918504901967,602.1105728565938,0.4994606917566014,0.31876930272611725,0.5346113380330504,0.3134812295265253,10.92639399509804,14.373533256439831,8.14825367647059,14.937147251057283,6.323508000088686,6.815805333291556,6.105678715603557,6.852397913504498,0.005457128094325199,0.00259278055448759,0.0061686750541783825,0.0025197632413286757,0.07387237707238883,0.050919353437446455,0.07854091325021872,0.05019724336384097,0.920262251217251,0.8968526904700052,0.951057652469503,0.8905305516321922
nantu_train (10).jpg,nantu,186.43379289215687,560.833817762399,451.3185508578431,537.3443906189927,0.5591636245356091,0.33204309238969515,0.5007230563132269,0.33647824686555294,6.962162990196078,14.506866589773164,11.296920955882351,14.156632064590545,5.4328055226623695,6.159834371241602,5.779205369081988,6.1387747138579085,0.009545202434910855,0.004221295656995261,0.007730733540735533,0.0043221932947742426,0.09769955186647918,0.0649714988052089,0.08792459007999714,0.06574338974204359,0.975463788123196,0.9260704371631739,0.9405498305223419,0.9291667283075572
nantu_train (100).jpg,nantu,577.6803921568627,734.6799231064974,299.8122395833334,736.4895040369089,0.49838184328808854,0.32191063274605913,0.5481954199787921,0.31931951095303396,12.553737745098038,16.30735870818916,8.439169730392159,16.371518646674357,5.994253947418002,6.448131422129195,5.706883001248292,6.451951060873438,0.007029215142801147,0.0035540529246655054,0.008492023918272123,0.0035108738380426542,0.08384041473419097,0.05961587812542482,0.09215217804410335,0.05925262726700525,0.904925624408627,0.8789968046732517,0.9507584045074337,0.878702651614076
nantu_train (101).jpg,nantu,304.5801011029412,750.9676585928489,589.9167432598039,749.3847443291044,0.5483094975536671,0.31861870830445466,0.49377271527687155,0.31765388799800787,8.544898897058825,16.550003844675125,12.72207414215686,16.554848135332566,5.713387588068099,6.4599757150197155,6.0093422346431655,6.460790146122152,0.008503354258465799,0.003502285652710097,0.006926715385909266,0.0034860502149160087,0.09221363379926961,0.059180111969394725,0.08322689100230325,0.0590427829198117,0.9497709395141564,0.8758641632734936,0.902554447051545,0.8761287720137119
nantu_train (102).jpg,nantu,592.0016084558824,751.448212226067,304.1069393382353,751.3175855440215,0.4944375413171363,0.3189762511796928,0.54776808008006,0.3161203882593445,12.741344975490197,16.547666282199156,8.533348651960784,16.57061130334487,6.005975598058993,6.4589359396346175,5.712070352872153,6.4612140017682425,0.006946106191691599,0.00350985911578976,0.008488707698248568,0.0034656601038165757,0.08334330322042437,0.05924406397091408,0.09213418311489265,0.058869857344965394,0.9022521857873641,0.8758381052589198,0.9498707932566539,0.8758628676248074
nantu_train (103).jpg,nantu,490.0572303921569,592.5930795847751,163.0828431372549,551.9681814686659,0.48232916051031866,0.3051586857500773,0.54627202720521,0.31085036283417006,11.302389705882353,14.275755478662054,6.171537990196079,13.654978854286815,6.817947076124052,7.30474661892956,6.391223677091862,7.266783656991375,0.0033994127484020574,0.0015527219368648472,0.0042805145979385945,0.001595217762192136,0.05830448309008543,0.03940459283972932,0.06542564174647884,0.039940177292948215,0.9350059258169037,0.9213142144611692,0.9784874412252527,0.9267068387465318
nantu_train (104).jpg,nantu,168.97084865196075,614.3538023836986,507.78985906862755,570.9011918492888,0.5432442989923671,0.3025167032321815,0.4780102623704229,0.3067184024652626,6.257215073529411,14.476678200692044,11.455790441176472,13.823667820069204,6.405156042586326,7.320974964130382,6.836336442889423,7.282841761227932,0.004234781877575633,0.0015329033387182435,0.0033593459021169754,0.0015723957943008643,0.06507520170983438,0.03915230949405467,0.057959864579870915,0.03965344618442216,0.9776339121645564,0.9182204287821322,0.9324832742344528,0.9240026727723544
nantu_train (105).jpg,nantu,509.95278799019604,616.5164475201844,168.99811580882357,572.7775932333718,0.4790475041061053,0.3019558974182439,0.5443266230736683,0.306335635962276,11.467708333333333,14.478861976163016,6.246063112745098,13.839615532487505,6.832335653622041,7.318405786792478,6.399653272914487,7.281838884678247,0.0033725578663029243,0.0015305809834770614,0.004250294921124089,0.0015696001936971273,0.0580737278491998,0.03912264029276477,0.06519428595455348,0.03961818009067462,0.9323137006328551,0.9180758761078839,0.9776692120002218,0.9238860696329807
nantu_train (106).jpg,nantu,137.07650122549018,170.06718954248365,61.63469669117648,170.02559015763165,0.5251824873917844,0.364189208820723,0.584557176023124,0.36192623924055073,5.876286764705883,7.554832756632062,3.7426623774509813,7.550142252979622,6.966241581649585,7.3893932818125885,6.632585700868004,7.396101633831153,0.0025275859664101548,0.001263867252429011,0.0030469258039651226,0.0012560818813809075,0.05027510284832996,0.035550910711668285,0.05519896560593434,0.03544124548292438,0.9849049908526967,0.9812522374415169,0.9932475578909797,0.9812569500862817
nantu_train (107).jpg,nantu,60.20692401960785,169.19410995770863,136.42169117647057,168.20026143790852,0.5855319220309855,0.3658388597253524,0.52558461795392,0.3634245265667756,3.6959252450980387,7.503006535947713,5.843627450980391,7.4759554017685526,6.627337827859582,7.383873303298188,6.965326044972752,7.390934591517935,0.003039742498753484,0.0012609629780401203,0.0025079497059048803,0.0012540817634243244,0.05513385982092569,0.035510040524337906,0.050079433961506395,0.03541301686420298,0.9934200634138838,0.9813927751583883,0.9850132068760105,0.9815022284621406
