Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
nantu_train (1).jpg,nantu,403.07043438976933,458.00007095153666,139.09840561579097,508.354140682985,0.11641132490797793,0.10470296456185949,0.1642021359230271,0.10272257982055842,13.121236447039204,14.260091638778771,7.95992910758966,14.892711538180622,8.767563038175787,8.846908652279604,8.340320396217567,8.87461524925353,0.000321734243464556,0.00028828325689031524,0.0004720318539551503,0.00028382574491536396,0.01793695190004578,0.016978906233627515,0.021726294068596934,0.01684712868459679,0.7113184512762166,0.6719829899335192,0.9003593805535591,0.6359194179237818
nantu_train (10).jpg,nantu,31.676093272171258,140.1003400804535,109.15438003892132,115.15583600734836,0.3081484906177698,0.20230054463458955,0.23573759297368108,0.21548684333178764,3.573941479010287,7.019599318587008,6.046651376146789,6.4151979582651935,6.950635192978152,7.528532458770515,7.383129385247504,7.453819124345446,0.0018730472318891763,0.001108909743193688,0.0013236902338127508,0.0011963117529629795,0.043278715691309234,0.033300296443030175,0.036382553975947744,0.034587739922738225,0.9323550968769683,0.7008640807119672,0.7669263602054425,0.754124451233913
nantu_train (100).jpg,nantu,304.90366833472336,349.14796803841955,73.18788087294968,335.8922934805972,0.14818228583836046,0.134163727379619,0.22260793400464063,0.13608540843084166,10.755763135946623,11.714630137291223,5.58091673616903,11.477747302624303,8.280048754860331,8.360686436202931,7.730511712810138,8.345636768405912,0.000588821315617322,0.0005292474296275328,0.0009403816197571125,0.0005365580519233543,0.024265640638922392,0.02300537827612345,0.030665642334004883,0.023163722756140783,0.6600353356658417,0.6107177075367224,0.9183767794237013,0.6254972288759996
nantu_train (101).jpg,nantu,75.26687378370865,353.615965765188,309.79450375312763,340.32046026679166,0.21626974167415977,0.13153652514754255,0.14489008007670642,0.1333045600541644,5.697752293577983,11.828305628613226,10.884899916597165,11.591205070113332,7.755354722497156,8.373457433444996,8.295895201993698,8.358561580387272,0.0009079742380322806,0.0005187762861459954,0.0005746648097826402,0.0005258050054328913,0.030132610873143412,0.02277666099642341,0.02397216739851948,0.022930438404725088,0.9163978089895654,0.6073318484891872,0.6559802377798254,0.6220957729844445
nantu_train (102).jpg,nantu,304.9039046427579,349.1487909371237,73.18863358354184,335.89288404779904,0.14817742133115036,0.13414783198650318,0.22262236210861178,0.13607837128803374,10.755747845426743,11.714662830646335,5.580916041145399,11.477773039946412,8.28003263037184,8.360688480947772,7.730515511329666,8.345637512509287,0.00058883300754946,0.0005292577291555996,0.0009403960170547244,0.0005365631840263537,0.02426588155310785,0.02300560212547369,0.03066587707949545,0.02316383353476608,0.6600357996586339,0.610717634293589,0.918376114353123,0.6254973826174597
nantu_train (103).jpg,nantu,275.69689671948845,349.1346882758151,62.75787322768975,264.2669238543935,0.14627517452071392,0.1294485700155228,0.22033320730484757,0.1407134603606823,10.084098554350847,11.487921196493325,5.223141506811233,10.085272617367407,8.577178766097596,8.699132245780383,7.997622122433867,8.588583362139333,0.0003533881696737211,0.0003084438911558023,0.0005827668030899319,0.00034216134746415045,0.01879862148333545,0.017562570744506692,0.0241405634377065,0.018497603830338417,0.8198608224333537,0.7718858276438901,0.9590225292706203,0.8273358333121689
nantu_train (104).jpg,nantu,65.07478871281624,353.78195549390966,280.87438976925216,268.6759295520802,0.21183739881207955,0.12582465569478013,0.1412781728906602,0.1364224897509965,5.373028912983042,11.631364335444955,10.260725604670558,10.238881998551756,8.029691319593796,8.715966970274794,8.600121378871595,8.60817067118068,0.0005578489463522911,0.00030070152866899075,0.00034149936344569107,0.00033243802684818335,0.023618826100216987,0.01734074763869744,0.01847970138951631,0.01823288311946806,0.9576113409512987,0.7694029534572622,0.8169173438003979,0.8248754728302491
nantu_train (105).jpg,nantu,275.70257923269395,349.1402983164313,62.758195023630805,264.272992993188,0.1462845315127029,0.1294390695674625,0.2203236452733561,0.14070951564526551,10.084136085626913,11.48796919312104,5.223204753961634,10.085362350193135,8.577275343761242,8.699238294580958,7.997724279022538,8.588695950484995,0.0003533881921359111,0.0003084438418016792,0.0005827427709620248,0.00034216253123730726,0.018798622080777917,0.017562569339412703,0.024140065678494433,0.018497635828324314,0.8198585190279578,0.7718839458231104,0.9590226355333324,0.8273332179782911
nantu_train (106).jpg,nantu,249.5065227967751,303.911639599583,72.68903530720046,266.0862179422524,0.1516928904410529,0.1344945445017477,0.20134139279864263,0.13757399117462096,9.45030372532666,10.621011671527775,5.69235195996664,10.080121674929275,8.801659413696585,8.914992114563466,8.354418668765623,8.873896167320638,0.0002584884881325053,0.00022888837575041264,0.0003814614250001682,0.0002363760201566731,0.016077577184778348,0.015129057331850278,0.019531037478848077,0.015374525038409255,0.9087755077075581,0.8888252705590155,0.9734519321010735,0.9026626194714344
nantu_train (107).jpg,nantu,72.86173338893524,304.5360889426204,250.1205205726995,266.6857486882661,0.20145942800151823,0.1340297712264457,0.150874142618078,0.1370632653501605,5.700439254934667,10.643128378458279,9.475127189324438,10.101782761698134,8.35637424940748,8.917777733605671,8.805216146144932,8.87674435690922,0.0003808753864656002,0.00022804529216943488,0.00025729166038691463,0.0002355453172026166,0.01951602896251182,0.015101168569664895,0.016040313600017758,0.015347485696446067,0.9733937718657589,0.8886175130704326,0.9085679236104407,0.9024614070086224
