Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
nantu_train (1).jpg,nantu,439.1567708333334,566.9220607458669,269.5144454656863,601.8478585159555,0.49956208982145095,0.3196388241026737,0.5352553277432331,0.3140460484241546,10.931004901960787,14.364675124951939,8.14091605392157,14.928581314878892,6.322886975149049,6.813851073691059,6.104113002533568,6.850940592584957,0.005461956934945394,0.002602715987300304,0.00618294627517061,0.0025252933061412366,0.07390505351425837,0.05101682063104583,0.07863171291006327,0.05025229652604184,0.9202143137275521,0.8969045920796272,0.951034421050641,0.8905492533699927
nantu_train (10).jpg,nantu,185.4536611519608,558.5341637831604,449.9798253676471,536.3852979623222,0.5597035436794044,0.33222568003514746,0.5010491822855365,0.3367209674703063,6.9459405637254905,14.485874663590927,11.285891544117646,14.147481737793155,5.43101626606974,6.158792020252946,5.778293778053333,6.138075531022805,0.00956692165798611,0.004223710012459349,0.007736266831717368,0.004326026913317136,0.09781064184426003,0.06499007626137508,0.08795605056911872,0.06577253920381314,0.9756001803859186,0.9263878383109649,0.9407416700607034,0.9293061114638602
nantu_train (100).jpg,nantu,583.3479166666666,740.1106343713956,302.297518382353,741.7438369857747,0.49733021662237326,0.32098206989155265,0.5484046295866425,0.3189271117016414,12.600551470588236,16.35112648981161,8.457230392156864,16.410411380238372,5.998397150097942,6.451133833562926,5.707831944443102,6.45449996864367,0.007011776945766051,0.003543249757102559,0.008496216125370954,0.0035070302863137405,0.08373635378834005,0.05952520270526224,0.09217492134724582,0.05922018478790606,0.9040059800158947,0.8781207646327185,0.950353531448283,0.877855889536192
nantu_train (101).jpg,nantu,305.2104779411765,751.2612533640909,590.5336550245098,750.6234832756633,0.5482108435482158,0.3187251906174331,0.4942348530840689,0.31788056979322155,8.545098039215688,16.54620530565168,12.72155330882353,16.560215301807,5.713458348199597,6.459652954623671,6.00862139838804,6.460525369549244,0.008499470160402554,0.0035059687361838933,0.006944850406844724,0.0034896629383221575,0.09219257106948778,0.059211221370479204,0.08333576907213808,0.05907336911267341,0.9496544251962342,0.8757775857958188,0.9024129662890443,0.8758866594005718
nantu_train (102).jpg,nantu,592.5721660539216,751.582252979623,304.5727481617647,752.3962783544791,0.4947497124468358,0.3191564149747825,0.5481536957486843,0.31649282992306466,12.738128063725494,16.539269511726257,8.529120710784316,16.57199538638985,6.0059318110982405,6.45867845331002,5.711545873686728,6.460734295821459,0.006958278141219725,0.0035149050560360283,0.008499060326106546,0.003469786160086005,0.08341629421893378,0.05928663471673888,0.09219034833488018,0.05890489079937255,0.902137734134019,0.8757993909155645,0.9497911617724925,0.8756687162574677
nantu_train (103).jpg,nantu,494.0840073529411,596.0234217608612,163.1741574754902,555.964951941561,0.4812793678820577,0.3046401671996134,0.5464973564517698,0.3104333080270282,11.345312499999995,14.311741637831604,6.172686887254901,13.689304113802386,6.822091414733858,7.307389182061859,6.389728086916007,7.268946514184851,0.003393425272318638,0.0015497746186698667,0.004285480010880731,0.0015934083850575912,0.05825311384225429,0.03936717692024495,0.06546357774274739,0.03991751977587775,0.9344068709110378,0.920787611795967,0.9784407669694953,0.926109794545425
nantu_train (104).jpg,nantu,168.99911151960785,614.9653671664746,508.7794270833334,572.0481353325645,0.5437923597257572,0.3027461219371544,0.4781231309999371,0.30707776650282165,6.248621323529412,14.47617070357555,11.464782475490194,13.832095347943104,6.404107569605406,7.320713172766002,6.836116736652092,7.282306904630606,0.00423861399837202,0.0015309521771784756,0.003353714053789408,0.001571233848040879,0.06510463883911821,0.0391273839807682,0.0579112601640597,0.039638792212186275,0.9776405695772906,0.9181531640158804,0.932361413937392,0.9238624268653048
nantu_train (105).jpg,nantu,511.0861672794117,617.2942252979624,169.05346200980392,574.1011610918878,0.4790579466008993,0.3022449757680606,0.5448924938414503,0.3066984307805059,11.477711397058824,14.480445982314494,6.238541666666667,13.849319492502884,6.833176290322256,7.318609455839816,6.398545636860361,7.281556409537033,0.003362990411965951,0.0015275235724703524,0.004253615482364054,0.0015666561865641537,0.05799129600177902,0.03908354605803256,0.06521974764106385,0.039581007902328026,0.9321705463166196,0.9179835781605092,0.9776714127298746,0.9237197674996827
nantu_train (106).jpg,nantu,137.59258578431374,170.40369088811997,61.700903799019606,170.24504421376392,0.5251947989552688,0.36424151473869143,0.5844472915099507,0.36196675828038244,5.886121323529411,7.560476739715495,3.744439338235294,7.555032679738563,6.967538811458538,7.390446022361735,6.633592393444404,7.397704491438732,0.002527062439176038,0.0012633698836146923,0.003046136289227701,0.0012555664199777655,0.05026989595350321,0.035543914860559356,0.05519181360698071,0.03543397268128096,0.9848509355251305,0.9812163673006397,0.9932401900706381,0.9812339669506217
nantu_train (107).jpg,nantu,59.97123161764707,169.03975394079202,136.25292585784314,167.93016532103042,0.5862688503292762,0.36620757673399196,0.5259503984526334,0.3639466483844175,3.6870404411764715,7.499084967320262,5.839016544117648,7.468465974625145,6.624484726944178,7.38257682916361,6.963535743342369,7.388979121221638,0.0030456393959429674,0.0012622596135724571,0.0025098783792967248,0.0012561365139040215,0.05518731191082754,0.03552829314183918,0.05009868640290606,0.035442016222331674,0.9934469090852136,0.981411851932484,0.985032914989048,0.9815340071002697
nantu_train (108).jpg,nantu,136.20536151960783,168.67478662053057,59.91110600490196,167.98571318723563,0.5263251282826349,0.3670599785527743,0.5875377595831196,0.3640186698825593,5.846629901960785,7.500253748558247,3.6819699754901953,7.4826451364859645,6.966529505163103,7.38747459205888,6.625306928951009,7.394243937858288,0.0025254947907280252,0.0012757042991036038,0.003068142384577146,0.001262960967456842,0.050254301216194674,0.035717002941226796,0.055390814983868455,0.03553816212829305,0.9850290222408433,0.9814404909000409,0.9934494499463982,0.9815164520968013
nantu_train (109).jpg,nantu,542.5761948529414,679.797816224529,287.62431066176464,705.7300115340253,0.48659009901863115,0.3025532311659941,0.5260321933990904,0.3030273366847462,12.086121323529415,15.682968089196464,8.396859681372549,15.980007689350247,6.583416222050368,7.096785308762572,6.321295828237329,7.109788013762397,0.004598049118352919,0.0020823318627192305,0.005293215026034155,0.002062232770319757,0.06780891621573758,0.045632574579123085,0.0727544845767885,0.045411813114208034,0.9081528785404201,0.8844984625640813,0.951270126069863,0.8800912412533369
nantu_train (11).jpg,nantu,450.17132352941184,559.1016070742021,185.63567708333335,535.6933333333334,0.49910394432942823,0.33172950990547373,0.5628937382358342,0.3378114620339455,11.30484068627451,14.514663590926567,6.954886642156863,14.143960015378699,5.785009540642903,6.162888740465862,5.427768794243222,6.138720060149346,0.007671886944211663,0.004196469787076541,0.009585366899900277,0.004330292743704142,0.08758930838984666,0.0647801650744774,0.0979048870072392,0.06580495987160954,0.9404943500511315,0.9260086656198029,0.9754762939100996,0.9291045003950413
nantu_train (110).jpg,nantu,290.1183517156863,677.7274894271435,539.5517922794119,704.5223221837755,0.5267391084900386,0.3028678176758667,0.487969580590371,0.30488199567280266,8.399571078431372,15.599138792772013,11.981816789215687,15.889242599000386,6.32216423704147,7.095751160236185,6.579379048409569,7.105923773495313,0.0052835102953942,0.0020736195125614153,0.004610079919682336,0.0020769354229090904,0.07268775891024706,0.04553701255639653,0.06789756932086992,0.0455734069706127,0.9508483841562757,0.8849035047987166,0.9087223554665301,0.8803511066000655
nantu_train (111).jpg,nantu,537.5415287990197,675.1970319108038,289.0760110294118,701.6313264129182,0.486255529653405,0.30355054028900685,0.5279063432676327,0.3040567317074321,11.959911151960789,15.560000000000002,8.382444852941177,15.865636293733182,6.582113631903819,7.095141592302727,6.318905410487321,7.106965962353304,0.00458167182074653,0.002081118713250353,0.005305272578643131,0.002065375204668716,0.06768804784263267,0.04561928006063175,0.07283730210986078,0.04544639924866123,0.9092068349291127,0.885516746328845,0.9511037847743677,0.8810328300906993
nantu_train (112).jpg,nantu,383.6335324754902,485.3801153402537,198.42705269607845,486.3022068435218,0.5062422553161178,0.3310252581661057,0.5516303578293388,0.3306125026417568,9.99891237745098,13.031049596309112,6.838419117647061,13.024052287581698,6.223515707721207,6.679976653534536,5.9518124003049575,6.678759292201219,0.0053605247653021075,0.0026780931416524063,0.006311426217718248,0.002673769131175851,0.07321560465708186,0.051750296053765785,0.07944448513092806,0.05170850153674781,0.9427097102565952,0.927491911185793,0.9704703548157322,0.9273517773186354
